anime_id,title,title_english,type,source,episodes,status,aired,duration,rating,score,scored_by,members,favorites,genre,studio,premiered
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,Movie,Unknown,1,Finished Airing,"{'from': '1993-08-14', 'to': '1993-08-14'}",43 min.,G - All Ages,6.14,73,358,2,"Adventure, Kids",,
3981,Shokuzai no Kyoushitsu,Classroom of Atonement,OVA,Unknown,2,Finished Airing,"{'from': '2002-01-11', 'to': '2003-04-05'}",30 min. per ep.,Rx - Hentai,5.36,622,1883,3,Hentai,,
15813,Majokko Shimai no Yoyo to Nene,Magical Sisters Yoyo & Nene,Movie,Manga,1,Finished Airing,"{'from': '2013-12-28', 'to': '2013-12-28'}",1 hr. 40 min.,G - All Ages,7.57,4073,11187,17,"Fantasy, Magic",ufotable,
33462,Bernard-jou Iwaku.,Miss Bernard said.,TV,Manga,12,Finished Airing,"{'from': '2016-10-07', 'to': '2016-12-23'}",3 min. per ep.,PG-13 - Teens 13 or older,6.03,5918,14460,13,"Comedy, School",Creators in Pack,Fall 2016
12569,Himitsu no Akko-chan (Movie),Himitsu no Akko-chan (Movie),Movie,Unknown,1,Finished Airing,"{'from': '1989-03-13', 'to': '1989-03-13'}",25 min.,G - All Ages,6.0,92,323,0,"Magic, School, Shoujo",Toei Animation,
34908,Calihara no Uta,Calihara no Uta,Movie,Original,1,Finished Airing,"{'from': '2014-05-10', 'to': '2014-05-10'}",4 min.,G - All Ages,5.56,64,134,0,"Music, Kids",,
1586,Aoi Umi no Tristia,Aoi Umi no Tristia,OVA,Visual novel,2,Finished Airing,"{'from': '2004-04-23', 'to': '2004-07-23'}",27 min. per ep.,PG - Children,5.81,1221,2569,0,"Adventure, Mecha",ufotable,
1778,Dae Jang Geum: Jang Geum&#039;s Dream,Dae Jang Geum: Jang Geum&#039;s Dream,TV,Other,26,Finished Airing,"{'from': '2005-10-29', 'to': '2006-04-29'}",24 min. per ep.,PG - Children,7.22,454,1799,7,"Adventure, Comedy, Historical",,Fall 2005
20057,Space☆Dandy,Space Dandy,TV,Original,13,Finished Airing,"{'from': '2014-01-05', 'to': '2014-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.88,75431,171855,2868,"Sci-Fi, Space, Comedy",Bones,Winter 2014
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,Movie,Unknown,1,Finished Airing,"{'from': '2003-09-13', 'to': '2003-09-13'}",20 min.,G - All Ages,6.3,121,556,0,"Action, Mecha, Super Power, Sci-Fi, Shounen",,
6828,Ohi-sama to Kaeru,The Sun and the Frogs,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",1 min.,G - All Ages,4.2,244,445,0,Comedy,,
30347,Nanatsu no Taizai OVA,Nanatsu no Taizai OVA,OVA,Manga,2,Finished Airing,"{'from': '2015-06-17', 'to': '2015-08-12'}",24 min. per ep.,PG-13 - Teens 13 or older,7.77,34252,65495,94,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",A-1 Pictures,
14249,Ribbon no Kishi (1999),Ribbon no Kishi (1999),Movie,Unknown,1,Finished Airing,"{'from': '1999-12-04', 'to': '1999-12-04'}",8 min.,G - All Ages,6.14,54,243,0,Adventure,,
18893,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,TV,Manga,12,Finished Airing,"{'from': '2013-10-08', 'to': '2013-12-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.5,48992,105762,800,"Action, Sci-Fi, Seinen",SANZIGEN,Fall 2013
35334,ClassicaLoid 2nd Season,ClassicaLoid 2,TV,Original,25,Finished Airing,"{'from': '2017-10-07', 'to': '2018-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,6.47,855,4497,7,"Music, Comedy",Sunrise,Fall 2017
36755,Juvenile Pornography The Animation,Juvenile Pornography The Animation,OVA,Manga,1,Finished Airing,"{'from': '2017-12-01', 'to': '2017-12-01'}",16 min.,Rx - Hentai,6.49,682,1872,6,Hentai,Office Takeout,
3164,Ichigo Ichie: Koibana Tomobana,Ichigo Ichie: Koibana Tomobana,TV,Unknown,13,Finished Airing,"{'from': '2007-10-20', 'to': '2008-01-26'}",5 min. per ep.,G - All Ages,6.81,48,311,1,"Slice of Life, Comedy, School",,Fall 2007
2632,Doraemon: Time Machine de Oshougatsu,Doraemon: Time Machine de Oshougatsu,Special,Unknown,1,Finished Airing,"{'from': '1980-01-01', 'to': '1980-01-01'}",22 min.,PG - Children,6.84,265,737,1,"Sci-Fi, Adventure, Comedy, Kids, Shounen",,
2199,Chirin no Suzu,Ringing Bell,Movie,Picture book,1,Finished Airing,"{'from': '1978-03-11', 'to': '1978-03-11'}",46 min.,PG-13 - Teens 13 or older,7.17,2361,5161,21,"Adventure, Drama, Fantasy",Sanrio,
1286,MD Geist II: Death Force,MD Geist II: Death Force,OVA,Unknown,1,Finished Airing,"{'from': '1996-03-01', 'to': '1996-03-01'}",48 min.,R+ - Mild Nudity,5.13,3115,5168,16,"Mecha, Military, Sci-Fi",Zero-G Room,
34561,Re:Creators,Re:CREATORS,TV,Original,22,Finished Airing,"{'from': '2017-04-08', 'to': '2017-09-16'}",24 min. per ep.,R - 17+ (violence & profanity),7.69,74531,214467,1717,"Action, Sci-Fi, Fantasy",TROYCA,Spring 2017
515,Hajimari no Boukensha-tachi: Legend of Crystania,Legend of Crystania: The Motion Picture,Movie,Unknown,1,Finished Airing,"{'from': '1995-07-29', 'to': '1995-07-29'}",1 hr. 20 min.,PG-13 - Teens 13 or older,6.12,1466,3423,4,"Action, Adventure, Fantasy, Magic, Supernatural",Triangle Staff,
33907,Magical Music Train,Magical Music Train,Music,Music,1,Finished Airing,"{'from': '2009-08-06', 'to': '2009-08-06'}",1 min.,G - All Ages,4.7,75,129,0,Music,,
238,Rekka no Honoo,Flame of Recca,TV,Manga,42,Finished Airing,"{'from': '1997-07-19', 'to': '1998-07-10'}",23 min. per ep.,PG-13 - Teens 13 or older,7.42,18254,41792,219,"Action, Adventure, Martial Arts, Shounen, Super Power",Studio Pierrot,Summer 1997
5990,Cosmic Fantasy: Ginga Mehyou no Wana,Cosmic Fantasy: Ginga Mehyou no Wana,OVA,Game,1,Finished Airing,"{'from': '1994-08-25', 'to': '1994-08-25'}",42 min.,PG-13 - Teens 13 or older,5.63,135,438,0,"Action, Sci-Fi, Space, Comedy, Romance, Fantasy",,
27989,Hibike! Euphonium,Sound! Euphonium,TV,Novel,13,Finished Airing,"{'from': '2015-04-08', 'to': '2015-07-01'}",23 min. per ep.,PG-13 - Teens 13 or older,8.02,94024,203942,3337,"Music, School, Drama",Kyoto Animation,Spring 2015
36838,Gintama.: Shirogane no Tamashii-hen,Gintama.: Shirogane no Tamashii-hen,TV,Manga,12,Finished Airing,"{'from': '2018-01-08', 'to': '2018-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,8.85,14981,42265,393,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Bandai Namco Pictures,Winter 2018
1200,Gun-dou Musashi,Gun Samurai,TV,Original,26,Finished Airing,"{'from': '2006-04-09', 'to': '2006-10-08'}",24 min. per ep.,PG-13 - Teens 13 or older,6.06,476,4777,15,"Adventure, Samurai, Fantasy",ACC Production,Spring 2006
2769,Galactic Patrol Lensman,Galactic Patrol Lensman,TV,Unknown,25,Finished Airing,"{'from': '1984-10-06', 'to': '1985-03-30'}",25 min. per ep.,PG-13 - Teens 13 or older,6.49,113,680,1,"Action, Adventure, Sci-Fi",Madhouse,Fall 1984
24031,Denki-gai no Honya-san,Denki-gai,TV,Manga,12,Finished Airing,"{'from': '2014-10-02', 'to': '2014-12-18'}",23 min. per ep.,PG-13 - Teens 13 or older,7.27,34590,80620,210,"Comedy, Seinen, Slice of Life",Shin-Ei Animation,Fall 2014
37421,MaxValu Kyushu,MaxValu Kyushu,Special,Original,1,Finished Airing,"{'from': None, 'to': None}",15 sec.,G - All Ages,5.0,16,40,0,Slice of Life,,
3975,Uchi no 3 Shimai,Uchi no 3 Shimai,TV,Other,141,Finished Airing,"{'from': '2008-04-08', 'to': '2010-12-28'}",23 min. per ep.,G - All Ages,6.66,38,334,2,"Comedy, Slice of Life","Toei Animation, Daewon Media",Spring 2008
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,Unknown,1,Finished Airing,"{'from': '2014-12-25', 'to': '2014-12-25'}",16 min.,PG-13 - Teens 13 or older,7.35,5239,12252,5,"Comedy, Sports, School, Shounen",Production I.G,
22839,Cross Road,Cross Road,Special,Original,1,Finished Airing,"{'from': '2014-02-25', 'to': '2014-02-25'}",2 min.,G - All Ages,7.5,18944,36029,62,"Slice of Life, School",,
10935,Hourou Musuko Specials,Wandering Son Specials,Special,Manga,2,Finished Airing,"{'from': '2011-08-24', 'to': '2011-09-21'}",23 min. per ep.,PG-13 - Teens 13 or older,7.7,2401,6066,2,"Drama, School",AIC Classic,
9880,Esper Mami: Hoshizora no Dancing Doll,Esper Mami: Hoshizora no Dancing Doll,Movie,Unknown,1,Finished Airing,"{'from': '1988-03-12', 'to': '1988-03-12'}",41 min.,G - All Ages,6.16,86,311,1,"Fantasy, Shounen",Shin-Ei Animation,
14007,"Akai Shouzou: Char, Soshite Frontal e",Portrait of the Red,Special,Unknown,1,Finished Airing,"{'from': '2010-08-13', 'to': '2010-08-13'}",1 hr. 45 min.,PG-13 - Teens 13 or older,6.24,220,1004,0,"Drama, Mecha, Military, Sci-Fi, Shounen, Space",Sunrise,
17147,Gakkatsu! 2nd Season,Gakkatsu! 2nd Season,TV,Unknown,25,Finished Airing,"{'from': '2013-01-16', 'to': '2013-09-25'}",5 min. per ep.,G - All Ages,6.5,308,1399,1,"Comedy, School",Fanworks,Winter 2013
28023,Tsuru no Sugomori,Tsuru no Sugomori,Movie,Unknown,1,Finished Airing,"{'from': '1971-09-01', 'to': '1971-09-01'}",17 min.,G - All Ages,7.17,6,82,0,Kids,,
22273,Selector Infected WIXOSS,selector infected WIXOSS,TV,Card game,12,Finished Airing,"{'from': '2014-04-04', 'to': '2014-06-20'}",24 min. per ep.,R - 17+ (violence & profanity),7.36,44138,101587,501,"Game, Psychological",J.C.Staff,Spring 2014
33885,Hane (2016),Hane (2016),Music,Music,1,Finished Airing,"{'from': '2015-12-25', 'to': '2015-12-25'}",1 min.,G - All Ages,5.68,106,186,0,Music,,
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,TV,Manga,12,Finished Airing,"{'from': '2012-01-24', 'to': '2012-03-27'}",6 min. per ep.,R+ - Mild Nudity,6.28,8677,20817,26,"Comedy, Ecchi, School, Seinen, Shoujo Ai",LMD,Winter 2012
3232,Bannou Bunka Neko-Musume Specials,Bannou Bunka Neko-Musume Specials,Special,Unknown,2,Finished Airing,"{'from': '1999-08-01', 'to': '1999-08-01'}",23 min. per ep.,PG-13 - Teens 13 or older,6.61,433,1118,2,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",Production Reed,
10250,Ultra B,Ultra B,TV,Manga,119,Finished Airing,"{'from': '1987-04-05', 'to': '1989-03-27'}",10 min. per ep.,G - All Ages,6.05,50,189,0,"Comedy, Super Power",Shin-Ei Animation,Spring 1987
15771,Saint☆Oniisan (Movie),Saint☆Young Men (Movie),Movie,Manga,1,Finished Airing,"{'from': '2013-05-10', 'to': '2013-05-10'}",1 hr. 29 min.,PG-13 - Teens 13 or older,7.94,20831,43396,230,"Comedy, Seinen, Slice of Life",A-1 Pictures,
1360,Makai Tenshi Djibril,Jiburiru: The Devil Angel,OVA,Visual novel,4,Finished Airing,"{'from': '2004-11-26', 'to': '2005-06-24'}",30 min. per ep.,Rx - Hentai,6.58,2750,6747,24,Hentai,,
8986,Supernatural The Animation,Supernatural The Animation,OVA,Other,22,Finished Airing,"{'from': '2011-02-23', 'to': '2011-04-27'}",24 min. per ep.,R - 17+ (violence & profanity),7.12,6103,22360,55,"Action, Demons, Horror, Supernatural",Madhouse,
4590,Soukan Yuugi,Sexual Pursuit,OVA,Visual novel,2,Finished Airing,"{'from': '2007-08-10', 'to': '2007-11-09'}",30 min. per ep.,Rx - Hentai,6.81,2481,5597,49,Hentai,,
3675,Andromeda Stories,Andromeda Stories,Special,Manga,1,Finished Airing,"{'from': '1982-08-22', 'to': '1982-08-22'}",1 hr. 25 min.,PG-13 - Teens 13 or older,5.97,318,1027,2,"Action, Drama, Fantasy, Sci-Fi, Space",Toei Animation,
33153,Houkago Initiation,Houkago Initiation,OVA,Manga,2,Finished Airing,"{'from': '2016-06-17', 'to': '2016-09-02'}",20 min. per ep.,Rx - Hentai,6.34,942,2803,6,Hentai,,
33337,ACCA: 13-ku Kansatsu-ka,ACCA: 13-Territory Inspection Dept.,TV,Manga,12,Finished Airing,"{'from': '2017-01-10', 'to': '2017-03-28'}",24 min. per ep.,R - 17+ (violence & profanity),7.73,32925,77826,539,"Mystery, Police, Drama, Fantasy, Seinen",Madhouse,Winter 2017
1396,Future GPX Cyber Formula: Early Days Renewal,Future GPX Cyber Formula: Early Days Renewal,OVA,Unknown,2,Finished Airing,"{'from': '1996-04-01', 'to': '1996-06-01'}",58 min. per ep.,PG-13 - Teens 13 or older,6.48,88,406,0,"Drama, Sci-Fi, Shounen, Sports",Sunrise,
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,OVA,Unknown,2,Finished Airing,"{'from': '1998-08-21', 'to': '1998-09-19'}",15 min. per ep.,PG-13 - Teens 13 or older,5.13,23,168,0,"Action, Comedy, Mecha, Parody, Sci-Fi",J.C.Staff,
2687,Gokuu no Daibouken,Adventures of the Monkey King,TV,Unknown,39,Finished Airing,"{'from': '1967-01-07', 'to': '1967-09-30'}",25 min. per ep.,G - All Ages,6.49,83,394,2,"Comedy, Fantasy",Mushi Production,Winter 1967
29543,Kitty to Daniel no Suteki na Christmas,Kitty to Daniel no Suteki na Christmas,OVA,Unknown,1,Finished Airing,"{'from': '1992-11-01', 'to': '1992-11-01'}",15 min.,G - All Ages,5.91,11,84,0,Kids,,
34350,Alice to Zouroku,Alice & Zoroku,TV,Manga,12,Finished Airing,"{'from': '2017-04-02', 'to': '2017-06-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.2,27215,72634,147,"Adventure, Mystery, Seinen",J.C.Staff,Spring 2017
36982,Micchiri Neko,Mitchiri Neko,TV,Web manga,13,Finished Airing,"{'from': '2018-01-04', 'to': '2018-03-26'}",3 min. per ep.,G - All Ages,6.84,1228,4052,6,"Comedy, Kids",helo.inc,Winter 2018
534,Slayers,Slayers,TV,Light novel,26,Finished Airing,"{'from': '1995-04-07', 'to': '1995-09-29'}",22 min. per ep.,PG-13 - Teens 13 or older,7.85,42588,89198,1702,"Adventure, Comedy, Demons, Magic, Fantasy",E&amp;G Films,Spring 1995
32032,Seikaisuru Kado,KADO: The Right Answer,TV,Original,12,Finished Airing,"{'from': '2017-04-07', 'to': '2017-06-30'}",23 min. per ep.,PG-13 - Teens 13 or older,7.01,25496,72747,159,Sci-Fi,Toei Animation,Spring 2017
30694,Dragon Ball Super,Dragon Ball Super,TV,Manga,131,Finished Airing,"{'from': '2015-07-05', 'to': '2018-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.78,102780,250101,4314,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Toei Animation,Summer 2015
19889,Genshiken Nidaime Specials,Genshiken Nidaime Specials,Special,Unknown,4,Finished Airing,"{'from': '2013-09-04', 'to': '2013-12-11'}",3 min. per ep.,R - 17+ (violence & profanity),6.92,1668,4981,0,"Comedy, Parody, Slice of Life",Production I.G,
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,TV,Unknown,12,Finished Airing,"{'from': '2005-05-07', 'to': '2005-07-23'}",26 min. per ep.,PG-13 - Teens 13 or older,6.28,131,1178,2,"Action, Comedy, Historical, Military, Samurai","Group TAC, G&amp;G Entertainment",Spring 2005
29389,Shiro Hon,The White Book,TV,Unknown,6,Finished Airing,"{'from': '2007-04-02', 'to': '2012-12-24'}",5 min. per ep.,G - All Ages,6.0,8,76,0,"Adventure, Kids",,Spring 2007
14355,Yama no Susume,Encouragement of Climb,TV,Manga,12,Finished Airing,"{'from': '2013-01-03', 'to': '2013-03-21'}",3 min. per ep.,G - All Ages,6.82,14762,37639,65,"Adventure, Slice of Life, Comedy",8bit,Winter 2013
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,OVA,Visual novel,4,Finished Airing,"{'from': '2012-01-27', 'to': '2014-01-31'}",30 min. per ep.,Rx - Hentai,7.56,6748,15385,437,"Action, Fantasy, Hentai",Majin,
35240,Princess Principal,Princess Principal,TV,Original,12,Finished Airing,"{'from': '2017-07-09', 'to': '2017-09-24'}",25 min. per ep.,R - 17+ (violence & profanity),7.71,33779,92722,609,"Action, Mystery, Historical","Actas, Studio 3Hz",Summer 2017
10197,Nyanpire The Animation,Nyanpire The Animation,TV,Manga,12,Finished Airing,"{'from': '2011-07-06', 'to': '2011-09-21'}",4 min. per ep.,G - All Ages,6.78,11034,21460,83,"Comedy, Supernatural, Vampire",Gonzo,Summer 2011
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,OVA,Visual novel,1,Finished Airing,"{'from': '2013-03-27', 'to': '2013-03-27'}",26 min.,G - All Ages,6.57,579,1599,3,Music,Silver Link.,
1587,Tenpou Ibun: Ayakashi Ayashi,Ghost Slayers Ayashi,TV,Original,25,Finished Airing,"{'from': '2006-10-07', 'to': '2007-03-31'}",20 min. per ep.,R - 17+ (violence & profanity),7.0,3288,12136,20,"Supernatural, Demons, Historical",Bones,Fall 2006
32621,Pokopon no Yukai na Saiyuuki,Pokopon no Yukai na Saiyuuki,Movie,Original,1,Finished Airing,"{'from': '1990-07-21', 'to': '1990-07-21'}",1 hr.,G - All Ages,5.85,13,77,0,"Adventure, Fantasy, Kids, Magic, Martial Arts",,
10588,Persona 4 the Animation,Persona 4 the Animation,TV,Game,25,Finished Airing,"{'from': '2011-10-07', 'to': '2012-03-30'}",25 min. per ep.,PG-13 - Teens 13 or older,7.63,76059,167555,1748,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",AIC A.S.T.A.,Fall 2011
6922,Fate/stay night Movie: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works,Movie,Visual novel,1,Finished Airing,"{'from': '2010-01-23', 'to': '2010-01-23'}",1 hr. 40 min.,PG-13 - Teens 13 or older,7.53,77292,136486,732,"Action, Fantasy, Magic, Supernatural",Studio Deen,
17649,Udauda Yatteru Hima wa Nee!,Udauda Yatteru Hima wa Nee!,OVA,Unknown,2,Finished Airing,"{'from': '1995-04-07', 'to': '1995-08-25'}",45 min. per ep.,R - 17+ (violence & profanity),6.0,18,190,0,"Action, Comedy, School, Shounen",J.C.Staff,
35781,Boku dake no Hentai Kanojo The Animation,Boku dake no Hentai Kanojo The Animation,OVA,Manga,1,Finished Airing,"{'from': '2017-08-04', 'to': '2017-08-04'}",17 min.,Rx - Hentai,6.26,876,2284,10,Hentai,,
33600,Menghuan Xiyou,Menghuan Xiyou,ONA,Game,13,Finished Airing,"{'from': '2015-12-29', 'to': '2015-02-06'}",25 min. per ep.,PG-13 - Teens 13 or older,6.56,9,77,0,"Action, Adventure, Fantasy, Historical, Magic",,
3254,Luv Wave,Luv Wave,OVA,Visual novel,3,Finished Airing,"{'from': '2000-03-31', 'to': '2000-10-27'}",30 min. per ep.,Rx - Hentai,6.09,603,1667,1,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",,
4851,Lupin III: Seven Days Rhapsody,Lupin III: Seven Days Rhapsody,Special,Unknown,1,Finished Airing,"{'from': '2006-09-08', 'to': '2006-09-08'}",1 hr. 32 min.,PG-13 - Teens 13 or older,7.13,1192,3091,2,"Action, Adventure, Comedy, Seinen",TMS Entertainment,
10627,Ski Jumping Pairs: Road to Torino 2006,Ski Jumping Pairs: Road to Torino 2006,Movie,Unknown,1,Finished Airing,"{'from': '2006-01-28', 'to': '2006-01-28'}",4 min.,G - All Ages,4.89,122,268,2,"Sports, Comedy",,
15211,Nazotoki-hime wa Meitantei♥,Nazotoki-hime wa Meitantei♥,OVA,Manga,6,Finished Airing,"{'from': '2012-08-03', 'to': '2013-12-27'}",12 min. per ep.,G - All Ages,5.43,14,291,0,"Mystery, Shoujo",SynergySP,
13965,Thermae Romae x LOFT Collaboration,Thermae Romae x LOFT Collaboration,Special,Unknown,1,Finished Airing,"{'from': None, 'to': None}",1 min.,PG-13 - Teens 13 or older,6.1,112,543,1,"Comedy, Historical, Seinen",DLE,
6702,Fairy Tail,Fairy Tail,TV,Manga,175,Finished Airing,"{'from': '2009-10-12', 'to': '2013-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.08,423745,818652,37733,"Action, Adventure, Comedy, Magic, Fantasy, Shounen","Satelight, A-1 Pictures",Fall 2009
34975,Marvel Future Avengers,Marvel Future Avengers,TV,Other,26,Finished Airing,"{'from': '2017-07-22', 'to': '2018-01-20'}",22 min. per ep.,PG - Children,5.09,34,1699,3,"Action, Super Power, Kids",Madhouse,Summer 2017
18071,Chalk-iro no People,Chalk-iro no People,OVA,Unknown,1,Finished Airing,"{'from': '1988-10-05', 'to': '1988-10-05'}",54 min.,PG-13 - Teens 13 or older,5.75,8,144,0,"Romance, Seinen",,
19841,Super Seisyun Brothers,Super Seisyun Brothers,TV,Web manga,14,Finished Airing,"{'from': '2013-09-14', 'to': '2013-12-14'}",4 min. per ep.,PG-13 - Teens 13 or older,6.93,10578,22259,36,"Comedy, Josei, Slice of Life",AIC Plus+,Fall 2013
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Baku Ane: Otouto Shibocchau zo! The Animation,OVA,Visual novel,1,Finished Airing,"{'from': '2014-08-29', 'to': '2014-08-29'}",33 min.,Rx - Hentai,7.5,6175,14009,225,Hentai,Seven,
24021,Sei Shoujo The Animation,Sei Shoujo The Animation,OVA,Visual novel,1,Finished Airing,"{'from': '2014-07-25', 'to': '2014-07-25'}",30 min.,Rx - Hentai,6.85,1016,3062,15,Hentai,Office Takeout,
4480,Ryoujoku Guerrilla Kari 3,Ryoujoku Guerrilla Kari 3,OVA,Visual novel,2,Finished Airing,"{'from': '2008-02-29', 'to': '2008-04-25'}",30 min. per ep.,Rx - Hentai,6.12,417,1658,7,Hentai,,
37223,Ore ga Kanojo wo *su Wake,Ore ga Kanojo wo *su Wake,OVA,Original,0,Currently Airing,"{'from': '2018-04-27', 'to': None}",16 min.,Rx - Hentai,7.5,30,112,5,Hentai,,
5199,Seto no Hanayome Fan Disc,Seto no Hanayome Fan Disc,Special,Manga,2,Finished Airing,"{'from': None, 'to': None}",6 min. per ep.,PG-13 - Teens 13 or older,7.18,1708,5737,4,"Comedy, Parody, School",Gonzo,
22225,Momo Kyun Sword,Momokyun Sword,TV,Light novel,12,Finished Airing,"{'from': '2014-07-09', 'to': '2014-09-24'}",24 min. per ep.,R+ - Mild Nudity,5.66,6457,23317,20,"Comedy, Ecchi, Fantasy","Project No.9, Tri-Slash",Summer 2014
9442,Bust to Bust: Chichi wa Chichi ni,Bust to Bust: Chichi wa Chichi ni,OVA,Manga,3,Finished Airing,"{'from': '2010-10-15', 'to': '2014-03-07'}",15 min. per ep.,Rx - Hentai,6.77,2359,5438,22,Hentai,,
33274,Onara Gorou,Onara Gorou,TV,Original,13,Finished Airing,"{'from': '2016-07-03', 'to': '2016-09-24'}",3 min. per ep.,PG - Children,5.62,2571,7543,27,Comedy,ILCA,Summer 2016
32484,A-Size Classmate,A-Size Classmate,OVA,Manga,2,Finished Airing,"{'from': '2016-02-05', 'to': '2016-04-01'}",17 min. per ep.,Rx - Hentai,5.97,1918,4375,23,Hentai,,
